Vardas              Pavarde             Galutinis(vid)      
Vardas51021         Pavarde51021        6.27                
Vardas3177          Pavarde3177         6.27                
Vardas69629         Pavarde69629        6.27                
Vardas37983         Pavarde37983        6.27                
Vardas3348          Pavarde3348         6.27                
Vardas21062         Pavarde21062        6.27                
Vardas65300         Pavarde65300        6.27                
Vardas41766         Pavarde41766        6.27                
Vardas74289         Pavarde74289        6.27                
Vardas64795         Pavarde64795        6.27                
Vardas51176         Pavarde51176        6.27                
Vardas86887         Pavarde86887        6.27                
Vardas27007         Pavarde27007        6.27                
Vardas30800         Pavarde30800        6.27                
Vardas53746         Pavarde53746        6.27                
Vardas53400         Pavarde53400        6.27                
Vardas72387         Pavarde72387        6.27                
Vardas86806         Pavarde86806        6.27                
Vardas21325         Pavarde21325        6.27                
Vardas25600         Pavarde25600        6.27                
Vardas35453         Pavarde35453        6.27                
Vardas80829         Pavarde80829        6.27                
Vardas3423          Pavarde3423         6.27                
Vardas69034         Pavarde69034        6.27                
Vardas21361         Pavarde21361        6.27                
Vardas62930         Pavarde62930        6.27                
Vardas10930         Pavarde10930        6.27                
