Vardas              Pavarde             Galutinis(vid)      
Vardas40076         Pavarde40076        3.69                
Vardas4144          Pavarde4144         3.69                
Vardas99359         Pavarde99359        3.69                
Vardas29727         Pavarde29727        3.69                
Vardas87464         Pavarde87464        3.69                
Vardas77582         Pavarde77582        3.69                
Vardas24099         Pavarde24099        3.69                
Vardas45444         Pavarde45444        3.69                
Vardas26404         Pavarde26404        3.69                
Vardas75647         Pavarde75647        3.69                
Vardas57824         Pavarde57824        3.69                
Vardas77097         Pavarde77097        3.69                
Vardas91996         Pavarde91996        3.69                
Vardas32831         Pavarde32831        3.69                
Vardas47647         Pavarde47647        3.69                
Vardas28421         Pavarde28421        3.69                
Vardas58750         Pavarde58750        3.69                
Vardas68117         Pavarde68117        3.69                
Vardas18694         Pavarde18694        3.69                
Vardas93901         Pavarde93901        3.69                
Vardas66075         Pavarde66075        3.69                
Vardas71700         Pavarde71700        3.69                
Vardas82117         Pavarde82117        3.69                
Vardas73428         Pavarde73428        3.69                
Vardas17697         Pavarde17697        3.69                
Vardas28843         Pavarde28843        3.69                
